0,1,2,3
2012-11-17,2.75,0.00%,0
2012-11-18,2.75,0.00%,0
2012-11-19,2.75,0.00%,0
2012-11-20,2.76,0.36%,0
2012-11-21,2.76,0.00%,0
2012-11-22,2.76,0.00%,0
2012-11-23,2.75,-0.36%,down
2012-11-24,2.75,0.00%,0
2012-11-25,2.75,0.00%,0
2012-11-26,2.75,0.00%,0
2012-11-27,2.75,0.00%,0
2012-11-28,2.75,0.00%,0
2012-11-29,2.76,0.36%,0
2012-11-30,2.77,0.36%,0
2012-12-01,2.77,-0.72%,down
2012-12-02,2.77,-0.72%,down
2012-12-03,2.75,-0.72%,down
2012-12-04,2.78,1.09%,
2012-12-05,2.74,-1.44%,down
2012-12-06,2.75,0.36%,0
2012-12-07,2.76,0.36%,0
2012-12-08,2.76,-0.36%,down
2012-12-09,2.76,-0.36%,down
2012-12-10,2.75,-0.36%,down
2012-12-11,2.75,0.00%,0
2012-12-12,2.75,0.00%,0
2012-12-13,2.75,0.00%,0
2012-12-14,2.75,0.00%,0
2012-12-15,2.75,0.00%,0
2012-12-16,2.75,0.00%,0
2012-12-17,2.75,0.00%,0
2012-12-18,2.75,0.00%,0
2012-12-19,2.75,0.00%,0
2012-12-20,2.75,0.00%,0
2012-12-21,2.75,0.00%,0
2012-12-22,2.75,0.36%,0
2012-12-23,2.75,0.36%,0
2012-12-24,2.76,0.36%,0
2012-12-25,2.76,-0.36%,down
2012-12-26,2.75,-0.36%,down
2012-12-27,2.75,0.00%,0
2012-12-28,2.75,0.00%,0
2012-12-29,2.75,0.73%,0
2012-12-30,2.75,0.73%,0
2012-12-31,2.77,0.73%,0
2013-01-01,2.77,0.00%,0
2013-01-02,2.77,0.00%,0
2013-01-03,2.77,0.00%,0
2013-01-04,2.76,-0.36%,down
2013-01-05,2.76,0.00%,0
2013-01-06,2.76,0.00%,0
2013-01-07,2.76,0.00%,0
2013-01-08,2.76,0.00%,0
2013-01-09,2.77,0.36%,0
2013-01-10,2.76,-0.36%,down
2013-01-11,2.76,0.00%,0
2013-01-12,2.76,-0.36%,down
2013-01-13,2.76,-0.36%,down
2013-01-14,2.75,-0.36%,down
2013-01-15,2.76,0.36%,0
2013-01-16,2.75,-0.36%,down
2013-01-17,2.75,0.00%,0
2013-01-18,2.75,0.00%,0
2013-01-19,2.75,0.36%,0
2013-01-20,2.75,0.36%,0
2013-01-21,2.76,0.36%,0
2013-01-22,2.75,-0.36%,down
2013-01-23,2.75,0.00%,0
2013-01-24,2.75,0.00%,0
2013-01-25,2.75,0.00%,0
2013-01-26,2.75,0.00%,0
2013-01-27,2.75,0.00%,0
2013-01-28,2.75,0.00%,0
2013-01-29,2.75,0.00%,0
2013-01-30,2.75,0.00%,0
2013-01-31,2.76,0.36%,0
2013-02-01,2.75,-0.36%,down
2013-02-02,2.75,0.00%,0
2013-02-03,2.75,0.00%,0
2013-02-04,2.75,0.00%,0
2013-02-05,2.73,-0.73%,down
2013-02-06,2.72,-0.37%,down
2013-02-07,2.74,0.74%,0
2013-02-08,2.74,0.00%,0
2013-02-09,2.74,0.36%,0
2013-02-10,2.74,0.36%,0
2013-02-11,2.74,0.36%,0
2013-02-12,2.75,0.36%,0
2013-02-13,2.75,0.00%,0
2013-02-14,2.75,0.00%,0
2013-02-15,2.75,0.00%,0
2013-02-16,2.75,-0.36%,down
2013-02-17,2.75,-0.36%,down
2013-02-18,2.74,-0.36%,down
2013-02-19,2.75,0.36%,0
2013-02-20,2.75,0.00%,0
2013-02-21,2.76,0.36%,0
2013-02-22,2.75,-0.36%,down
2013-02-23,2.75,0.36%,0
2013-02-24,2.75,0.36%,0
2013-02-25,2.76,0.36%,0
2013-02-26,2.75,-0.36%,down
2013-02-27,2.75,0.00%,0
2013-02-28,2.76,0.36%,0
2013-03-01,2.76,0.00%,0
2013-03-02,2.76,0.00%,0
2013-03-03,2.76,0.00%,0
2013-03-04,2.76,0.00%,0
2013-03-05,2.74,-0.72%,down
2013-03-06,2.74,0.00%,0
2013-03-07,2.76,0.73%,0
2013-03-08,2.75,-0.36%,down
2013-03-09,2.75,0.00%,0
2013-03-10,2.75,0.00%,0
2013-03-11,2.75,0.00%,0
2013-03-12,2.75,0.00%,0
2013-03-13,2.74,-0.36%,down
2013-03-14,2.74,0.00%,0
2013-03-15,2.74,0.00%,0
2013-03-16,2.74,0.00%,0
2013-03-17,2.74,0.00%,0
2013-03-18,2.74,0.00%,0
2013-03-19,2.74,0.00%,0
2013-03-20,2.74,0.00%,0
2013-03-21,2.74,0.00%,0
2013-03-22,2.74,0.00%,0
2013-03-23,2.74,0.00%,0
2013-03-24,2.74,0.00%,0
2013-03-25,2.74,0.00%,0
2013-03-26,2.74,0.00%,0
2013-03-27,2.74,0.00%,0
2013-03-28,2.74,0.00%,0
2013-03-29,2.75,0.36%,0
2013-03-30,2.75,-0.36%,down
2013-03-31,2.75,-0.36%,down
2013-04-01,2.74,-0.36%,down
2013-04-02,2.74,0.00%,0
2013-04-03,2.74,0.00%,0
2013-04-04,2.74,0.00%,0
2013-04-05,2.74,0.00%,0
2013-04-06,2.74,0.00%,0
2013-04-07,2.74,0.00%,0
2013-04-08,2.74,0.00%,0
2013-04-09,2.75,0.36%,0
2013-04-10,2.75,0.00%,0
2013-04-11,2.74,-0.36%,down
2013-04-12,2.73,-0.36%,down
2013-04-13,2.73,0.37%,0
2013-04-14,2.73,0.37%,0
2013-04-15,2.74,0.37%,0
2013-04-16,2.74,0.00%,0
2013-04-17,2.74,0.00%,0
2013-04-18,2.74,0.00%,0
2013-04-19,2.75,0.36%,0
2013-04-20,2.75,0.00%,0
2013-04-21,2.75,0.00%,0
2013-04-22,2.75,0.00%,0
2013-04-23,2.75,0.00%,0
2013-04-24,2.75,0.00%,0
2013-04-25,2.76,0.36%,0
2013-04-26,2.76,0.00%,0
2013-04-27,2.76,0.00%,0
2013-04-28,2.76,0.00%,0
2013-04-29,2.76,0.00%,0
2013-04-30,2.78,0.72%,0
2013-05-01,2.78,-0.72%,down
2013-05-02,2.76,-0.72%,down
2013-05-03,2.76,0.00%,0
2013-05-04,2.76,0.00%,0
2013-05-05,2.76,0.00%,0
2013-05-06,2.76,0.00%,0
2013-05-07,2.76,0.00%,0
2013-05-08,2.77,0.36%,0
2013-05-09,2.51,-9.39%,down
2013-05-10,2.51,0.00%,0
2013-05-11,2.51,0.00%,0
2013-05-12,2.51,0.00%,0
2013-05-13,2.51,0.00%,0
2013-05-14,2.51,0.00%,0
2013-05-15,2.51,0.00%,0
2013-05-16,2.51,0.00%,0
2013-05-17,2.51,-0.40%,down
2013-05-18,2.51,-0.40%,down
2013-05-19,2.51,-0.40%,down
2013-05-20,2.5,-0.40%,down
2013-05-21,2.5,0.00%,0
2013-05-22,2.5,0.00%,0
2013-05-23,2.5,0.00%,0
2013-05-24,2.5,0.00%,0
2013-05-25,2.5,0.00%,0
2013-05-26,2.5,0.00%,0
2013-05-27,2.5,0.00%,0
2013-05-28,2.5,0.00%,0
2013-05-29,2.49,-0.40%,down
2013-05-30,2.49,0.00%,0
2013-05-31,2.5,0.40%,0
2013-06-01,2.5,-0.40%,down
2013-06-02,2.5,-0.40%,down
2013-06-03,2.49,-0.40%,down
2013-06-04,2.52,1.20%,
2013-06-05,2.48,-1.59%,down
2013-06-06,2.48,0.81%,0
2013-06-07,2.5,0.81%,0
2013-06-08,2.5,-0.40%,down
2013-06-09,2.5,-0.40%,down
2013-06-10,2.49,-0.40%,down
2013-06-11,2.49,0.00%,0
2013-06-12,2.49,0.00%,0
2013-06-13,2.49,0.00%,0
2013-06-14,2.49,0.00%,0
2013-06-15,2.49,0.00%,0
2013-06-16,2.49,0.00%,0
2013-06-17,2.49,0.00%,0
2013-06-18,2.49,0.00%,0
2013-06-19,2.49,0.00%,0
2013-06-20,2.49,0.00%,0
2013-06-21,2.49,0.00%,0
2013-06-22,2.49,0.00%,0
2013-06-23,2.49,0.00%,0
2013-06-24,2.49,0.00%,0
2013-06-25,2.49,0.00%,0
2013-06-26,2.49,0.00%,0
2013-06-27,2.5,0.40%,0
2013-06-28,2.5,0.00%,0
2013-06-29,2.5,-0.40%,down
2013-06-30,2.5,-0.40%,down
2013-07-01,2.49,-0.40%,down
2013-07-02,2.49,0.00%,0
2013-07-03,2.48,-0.40%,down
2013-07-04,2.45,-1.21%,down
2013-07-05,2.42,-1.22%,down
2013-07-06,2.42,-2.89%,down
2013-07-07,2.42,-2.89%,down
2013-07-08,2.35,-2.89%,down
2013-07-09,2.34,-0.43%,down
2013-07-10,2.36,0.85%,0
2013-07-11,2.48,5.08%,
2013-07-12,2.48,0.00%,0
2013-07-13,2.48,0.00%,0
2013-07-14,2.48,0.00%,0
2013-07-15,2.48,0.00%,0
2013-07-16,2.48,0.00%,0
2013-07-17,2.48,0.00%,0
2013-07-18,2.48,0.00%,0
2013-07-19,2.49,0.40%,0
2013-07-20,2.49,0.00%,0
2013-07-21,2.49,0.00%,0
2013-07-22,2.49,0.00%,0
2013-07-23,2.48,-0.40%,down
2013-07-24,2.49,0.40%,0
2013-07-25,2.5,0.40%,0
2013-07-26,2.5,0.00%,0
2013-07-27,2.5,0.40%,0
2013-07-28,2.5,0.40%,0
2013-07-29,2.51,0.40%,0
2013-07-30,2.51,0.00%,0
2013-07-31,2.53,0.80%,0
2013-08-01,2.52,-0.40%,down
2013-08-02,2.49,-1.19%,down
2013-08-03,2.49,0.00%,0
2013-08-04,2.49,0.00%,0
2013-08-05,2.49,0.00%,0
2013-08-06,2.5,0.40%,0
2013-08-07,2.48,-0.80%,down
2013-08-08,2.49,0.40%,0
2013-08-09,2.49,0.00%,0
2013-08-10,2.49,0.40%,0
2013-08-11,2.49,0.40%,0
2013-08-12,2.5,0.40%,0
2013-08-13,2.5,0.00%,0
2013-08-14,2.5,0.00%,0
2013-08-15,2.5,0.00%,0
2013-08-16,2.5,0.00%,0
2013-08-17,2.5,0.00%,0
2013-08-18,2.5,0.00%,0
2013-08-19,2.5,0.00%,0
2013-08-20,2.5,0.00%,0
2013-08-21,2.5,0.00%,0
2013-08-22,2.5,0.00%,0
2013-08-23,2.5,0.00%,0
2013-08-24,2.5,0.00%,0
2013-08-25,2.5,0.00%,0
2013-08-26,2.5,0.00%,0
2013-08-27,2.5,0.00%,0
2013-08-28,2.5,0.00%,0
2013-08-29,2.5,0.00%,0
2013-08-30,2.51,0.40%,0
2013-08-31,2.51,0.00%,0
2013-09-01,2.51,0.00%,0
2013-09-02,2.51,0.00%,0
2013-09-03,2.51,0.00%,0
2013-09-04,2.5,-0.40%,down
2013-09-05,2.5,0.00%,0
2013-09-06,2.5,0.00%,0
2013-09-07,2.5,0.00%,0
2013-09-08,2.5,0.00%,0
2013-09-09,2.5,0.00%,0
2013-09-10,2.51,0.40%,0
2013-09-11,2.49,-0.80%,down
2013-09-12,2.5,0.40%,0
2013-09-13,2.5,0.00%,0
2013-09-14,2.5,0.00%,0
2013-09-15,2.5,0.00%,0
2013-09-16,2.5,0.00%,0
2013-09-17,2.5,0.00%,0
2013-09-18,2.5,0.00%,0
2013-09-19,2.5,0.00%,0
2013-09-20,2.5,0.00%,0
2013-09-21,2.5,0.00%,0
2013-09-22,2.5,0.00%,0
2013-09-23,2.5,0.00%,0
2013-09-24,2.5,0.00%,0
2013-09-25,2.5,0.00%,0
2013-09-26,2.5,0.00%,0
2013-09-27,2.5,0.00%,0
2013-09-28,2.5,0.00%,0
2013-09-29,2.5,0.00%,0
2013-09-30,2.5,0.00%,0
2013-10-01,2.5,0.00%,0
2013-10-02,2.49,-0.40%,down
2013-10-03,2.49,-0.40%,down
2013-10-04,2.48,-0.40%,down
2013-10-05,2.48,0.81%,0
2013-10-06,2.48,0.81%,0
2013-10-07,2.5,0.81%,0
2013-10-08,2.49,-0.40%,down
2013-10-09,2.49,0.00%,0
2013-10-10,2.49,0.00%,0
2013-10-11,2.49,0.00%,0
2013-10-12,2.49,0.00%,0
2013-10-13,2.49,0.00%,0
2013-10-14,2.49,0.00%,0
2013-10-15,2.49,0.00%,0
2013-10-16,2.49,0.00%,0
2013-10-17,2.49,0.00%,0
2013-10-18,2.5,0.40%,0
2013-10-19,2.5,-0.40%,down
2013-10-20,2.5,-0.40%,down
2013-10-21,2.49,-0.40%,down
2013-10-22,2.5,0.40%,0
2013-10-23,2.5,0.00%,0
2013-10-24,2.5,0.00%,0
2013-10-25,2.52,0.80%,0
2013-10-26,2.52,0.00%,0
2013-10-27,2.52,0.00%,0
2013-10-28,2.52,0.00%,0
2013-10-29,2.52,0.00%,0
2013-10-30,2.51,-0.40%,down
2013-10-31,2.52,0.40%,0
2013-11-01,2.48,-1.59%,down
2013-11-02,2.48,0.00%,0
2013-11-03,2.48,0.00%,0
2013-11-04,2.48,0.00%,0
2013-11-05,2.51,1.21%,
2013-11-06,2.49,-0.80%,down
2013-11-07,2.5,0.40%,0
2013-11-08,2.5,0.00%,0
2013-11-09,2.5,0.00%,0
2013-11-10,2.5,0.00%,0
2013-11-11,2.5,0.00%,0
2013-11-12,2.5,0.00%,0
2013-11-13,2.5,0.00%,0
2013-11-14,2.5,0.00%,0
2013-11-15,2.5,0.00%,0
2013-11-16,2.5,0.00%,0
2013-11-17,2.5,0.00%,0
2013-11-18,2.5,0.00%,0
2013-11-19,2.5,0.00%,0
2013-11-20,2.5,0.00%,0
2013-11-21,2.5,0.00%,0
2013-11-22,2.5,0.00%,0
2013-11-23,2.5,0.00%,0
2013-11-24,2.5,0.00%,0
2013-11-25,2.5,0.00%,0
2013-11-26,2.49,-0.40%,down
2013-11-27,2.49,0.00%,0
2013-11-28,2.49,0.00%,0
2013-11-29,2.5,0.40%,0
2013-11-30,2.5,-0.40%,down
2013-12-01,2.5,-0.40%,down
2013-12-02,2.49,-0.40%,down
2013-12-03,2.49,0.00%,0
2013-12-04,2.48,-0.40%,down
2013-12-05,2.49,0.40%,0
2013-12-06,2.49,0.00%,0
2013-12-07,2.49,0.40%,0
2013-12-08,2.49,0.40%,0
2013-12-09,2.5,0.40%,0
2013-12-10,2.5,0.00%,0
2013-12-11,2.49,-0.40%,down
2013-12-12,2.49,0.00%,0
2013-12-13,2.49,0.00%,0
2013-12-14,2.49,0.00%,0
2013-12-15,2.49,0.00%,0
2013-12-16,2.49,0.00%,0
2013-12-17,2.49,0.00%,0
2013-12-18,2.49,0.00%,0
2013-12-19,2.5,0.40%,0
2013-12-20,2.51,0.40%,0
2013-12-21,2.51,0.40%,0
2013-12-22,2.51,0.40%,0
2013-12-23,2.52,0.40%,0
2013-12-24,2.52,0.00%,0
2013-12-25,2.52,-0.40%,down
2013-12-26,2.51,-0.40%,down
2013-12-27,2.5,-0.40%,down
2013-12-28,2.5,0.40%,0
2013-12-29,2.5,0.40%,0
2013-12-30,2.51,0.40%,0
2013-12-31,2.52,0.40%,0
2014-01-01,2.52,-0.79%,down
2014-01-02,2.5,-0.79%,down
2014-01-03,2.5,-0.40%,down
2014-01-04,2.5,-0.80%,down
2014-01-05,2.5,-0.80%,down
2014-01-06,2.48,-0.80%,down
2014-01-07,2.5,0.81%,0
2014-01-08,2.49,-0.40%,down
2014-01-09,2.49,0.00%,0
2014-01-10,2.5,0.40%,0
2014-01-11,2.5,-0.40%,down
2014-01-12,2.5,-0.40%,down
2014-01-13,2.49,-0.40%,down
2014-01-14,2.49,0.00%,0
2014-01-15,2.49,0.00%,0
2014-01-16,2.49,0.00%,0
2014-01-17,2.49,0.00%,0
2014-01-18,2.49,0.00%,0
2014-01-19,2.49,0.00%,0
2014-01-20,2.49,0.00%,0
2014-01-21,2.49,0.00%,0
2014-01-22,2.5,0.40%,0
2014-01-23,2.5,0.00%,0
2014-01-24,2.5,0.00%,0
2014-01-25,2.5,0.80%,0
2014-01-26,2.5,0.80%,0
2014-01-27,2.52,0.80%,0
2014-01-28,2.52,0.00%,0
2014-01-29,2.51,-0.40%,down
2014-01-30,2.51,-1.59%,down
2014-01-31,2.51,-1.59%,down
2014-02-01,2.51,-1.59%,down
2014-02-02,2.51,-1.59%,down
2014-02-03,2.47,-1.59%,down
2014-02-04,2.48,0.40%,0
2014-02-05,2.48,0.00%,0
2014-02-06,2.49,0.40%,0
2014-02-07,2.49,0.00%,0
2014-02-08,2.49,0.00%,0
2014-02-09,2.49,0.00%,0
2014-02-10,2.49,0.00%,0
2014-02-11,2.49,0.00%,0
2014-02-12,2.49,0.00%,0
2014-02-13,2.49,0.00%,0
2014-02-14,2.49,0.00%,0
2014-02-15,2.49,0.00%,0
2014-02-16,2.49,0.00%,0
2014-02-17,2.49,0.00%,0
2014-02-18,2.49,0.00%,0
2014-02-19,2.49,0.00%,0
2014-02-20,2.49,0.00%,0
2014-02-21,2.49,0.00%,0
2014-02-22,2.49,0.00%,0
2014-02-23,2.49,0.00%,0
2014-02-24,2.49,0.00%,0
2014-02-25,2.49,0.00%,0
2014-02-26,2.47,-0.80%,down
2014-02-27,2.48,0.40%,0
2014-02-28,2.49,0.40%,0
2014-03-01,2.49,0.00%,0
2014-03-02,2.49,0.00%,0
2014-03-03,2.49,0.00%,0
2014-03-04,2.5,0.40%,0
2014-03-05,2.49,-0.40%,down
2014-03-06,2.49,0.00%,0
2014-03-07,2.49,0.00%,0
2014-03-08,2.49,-0.40%,down
2014-03-09,2.49,-0.40%,down
2014-03-10,2.48,-0.40%,down
2014-03-11,2.48,0.00%,0
2014-03-12,2.48,0.00%,0
2014-03-13,2.48,-0.40%,down
2014-03-14,2.47,-0.40%,down
2014-03-15,2.47,0.40%,0
2014-03-16,2.47,0.40%,0
2014-03-17,2.48,0.40%,0
2014-03-18,2.47,-0.40%,down
2014-03-19,2.46,-0.40%,down
2014-03-20,2.46,0.00%,0
2014-03-21,2.45,-0.41%,down
2014-03-22,2.45,0.41%,0
2014-03-23,2.45,0.41%,0
2014-03-24,2.46,0.41%,0
2014-03-25,2.48,0.81%,0
2014-03-26,2.48,0.00%,0
2014-03-27,2.48,0.00%,0
2014-03-28,2.48,0.00%,0
2014-03-29,2.48,0.40%,0
2014-03-30,2.48,0.40%,0
2014-03-31,2.49,0.40%,0
2014-04-01,2.48,-0.40%,down
2014-04-02,2.48,0.00%,0
2014-04-03,2.48,0.00%,0
2014-04-04,2.48,0.00%,0
2014-04-05,2.48,0.40%,0
2014-04-06,2.48,0.40%,0
2014-04-07,2.49,0.40%,0
2014-04-08,2.51,0.80%,0
2014-04-09,2.5,-0.40%,down
2014-04-10,2.48,-0.80%,down
2014-04-11,2.48,0.00%,0
2014-04-12,2.48,0.00%,0
2014-04-13,2.48,0.00%,0
2014-04-14,2.48,0.00%,0
2014-04-15,2.48,0.00%,0
2014-04-16,2.48,0.00%,0
2014-04-17,2.48,0.00%,0
2014-04-18,2.48,0.00%,0
2014-04-19,2.48,0.40%,0
2014-04-20,2.48,0.40%,0
2014-04-21,2.49,0.40%,0
2014-04-22,2.5,0.40%,0
2014-04-23,2.49,-0.40%,down
2014-04-24,2.49,0.00%,0
2014-04-25,2.5,0.40%,0
2014-04-26,2.5,-0.40%,down
2014-04-27,2.5,-0.40%,down
2014-04-28,2.49,-0.40%,down
2014-04-29,2.49,0.00%,0
2014-04-30,2.5,0.40%,0
2014-05-01,2.5,0.00%,0
2014-05-02,2.5,0.00%,0
2014-05-03,2.5,-0.80%,down
2014-05-04,2.5,-0.80%,down
2014-05-05,2.5,-0.80%,down
2014-05-06,2.5,-0.80%,down
2014-05-07,2.48,-0.80%,down
2014-05-08,2.49,0.40%,0
2014-05-09,2.48,-0.40%,down
2014-05-10,2.48,0.40%,0
2014-05-11,2.48,0.40%,0
2014-05-12,2.49,0.40%,0
2014-05-13,2.49,0.00%,0
2014-05-14,2.5,0.40%,0
2014-05-15,2.49,-0.40%,down
2014-05-16,2.49,0.00%,0
2014-05-17,2.49,0.00%,0
2014-05-18,2.49,0.00%,0
2014-05-19,2.49,0.00%,0
2014-05-20,2.49,0.00%,0
2014-05-21,2.49,0.00%,0
2014-05-22,2.49,0.00%,0
2014-05-23,2.49,0.00%,0
2014-05-24,2.49,0.00%,0
2014-05-25,2.49,0.00%,0
2014-05-26,2.49,0.00%,0
2014-05-27,2.48,-0.40%,down
2014-05-28,2.48,0.00%,0
2014-05-29,2.49,0.40%,0
2014-05-30,2.49,0.00%,0
2014-05-31,2.49,-0.40%,down
2014-06-01,2.49,-0.40%,down
2014-06-02,2.48,-0.40%,down
2014-06-03,2.48,0.00%,0
2014-06-04,2.48,0.00%,0
2014-06-05,2.48,0.00%,0
2014-06-06,2.48,0.00%,0
2014-06-07,2.48,0.00%,0
2014-06-08,2.48,0.00%,0
2014-06-09,2.48,0.00%,0
2014-06-10,2.49,0.40%,0
2014-06-11,2.49,0.00%,0
2014-06-12,2.48,-0.40%,down
2014-06-13,2.48,0.00%,0
2014-06-14,2.48,0.00%,0
2014-06-15,2.48,0.00%,0
2014-06-16,2.48,0.00%,0
2014-06-17,2.47,-0.40%,down
2014-06-18,2.48,0.40%,0
2014-06-19,2.48,0.00%,0
2014-06-20,2.48,0.00%,0
2014-06-21,2.48,0.00%,0
2014-06-22,2.48,0.00%,0
2014-06-23,2.48,0.00%,0
2014-06-24,2.48,0.00%,0
2014-06-25,2.49,0.40%,0
2014-06-26,2.49,0.00%,0
2014-06-27,2.48,-0.40%,down
2014-06-28,2.48,0.40%,0
2014-06-29,2.48,0.40%,0
2014-06-30,2.49,0.40%,0
2014-07-01,2.48,-0.40%,down
2014-07-02,2.48,0.00%,0
2014-07-03,2.48,0.00%,0
2014-07-04,2.48,0.00%,0
2014-07-05,2.48,0.00%,0
2014-07-06,2.48,0.00%,0
2014-07-07,2.48,0.00%,0
2014-07-08,2.48,0.00%,0
2014-07-09,2.5,0.81%,0
2014-07-10,2.48,-0.80%,down
2014-07-11,2.48,0.00%,0
2014-07-12,2.48,0.00%,0
2014-07-13,2.48,0.00%,0
2014-07-14,2.48,0.00%,0
2014-07-15,2.48,0.00%,0
2014-07-16,2.48,0.00%,0
2014-07-17,2.49,0.40%,0
2014-07-18,2.48,-0.40%,down
2014-07-19,2.48,0.00%,0
2014-07-20,2.48,0.00%,0
2014-07-21,2.48,0.00%,0
2014-07-22,2.48,0.00%,0
2014-07-23,2.49,0.40%,0
2014-07-24,2.49,0.00%,0
2014-07-25,2.49,0.00%,0
2014-07-26,2.49,0.40%,0
2014-07-27,2.49,0.40%,0
2014-07-28,2.5,0.40%,0
2014-07-29,2.5,0.00%,0
2014-07-30,2.5,0.00%,0
2014-07-31,2.49,-0.40%,down
2014-08-01,2.48,-0.40%,down
2014-08-02,2.48,0.00%,0
2014-08-03,2.48,0.00%,0
2014-08-04,2.48,0.00%,0
2014-08-05,2.48,0.00%,0
2014-08-06,2.49,0.40%,0
2014-08-07,2.49,0.00%,0
2014-08-08,2.49,0.00%,0
2014-08-09,2.49,-0.40%,down
2014-08-10,2.49,-0.40%,down
2014-08-11,2.48,-0.40%,down
2014-08-12,2.49,0.40%,0
2014-08-13,2.49,0.00%,0
2014-08-14,2.24,-10.04%,down
2014-08-15,2.24,0.00%,0
2014-08-16,2.24,0.00%,0
2014-08-17,2.24,0.00%,0
2014-08-18,2.24,0.00%,0
2014-08-19,2.24,0.00%,0
2014-08-20,2.23,-0.45%,down
2014-08-21,2.23,0.00%,0
2014-08-22,2.23,0.00%,0
2014-08-23,2.23,0.45%,0
2014-08-24,2.23,0.45%,0
2014-08-25,2.24,0.45%,0
2014-08-26,2.23,-0.45%,down
2014-08-27,2.23,0.00%,0
2014-08-28,2.23,0.00%,0
2014-08-29,2.24,0.45%,0
2014-08-30,2.24,-0.45%,down
2014-08-31,2.24,-0.45%,down
2014-09-01,2.23,-0.45%,down
2014-09-02,2.23,0.00%,0
2014-09-03,2.24,0.45%,0
2014-09-04,2.25,0.45%,0
2014-09-05,2.25,0.00%,0
2014-09-06,2.25,-0.89%,down
2014-09-07,2.25,-0.89%,down
2014-09-08,2.25,-0.89%,down
2014-09-09,2.25,-0.89%,down
2014-09-10,2.25,-0.89%,down
2014-09-11,2.23,-0.89%,down
2014-09-12,2.23,0.00%,0
2014-09-13,2.23,0.00%,0
2014-09-14,2.23,0.00%,0
2014-09-15,2.23,0.00%,0
2014-09-16,2.23,0.00%,0
2014-09-17,2.23,0.00%,0
2014-09-18,2.23,0.00%,0
2014-09-19,2.23,0.00%,0
2014-09-20,2.23,0.00%,0
2014-09-21,2.23,0.00%,0
2014-09-22,2.23,0.00%,0
2014-09-23,2.23,0.00%,0
2014-09-24,2.24,0.45%,0
2014-09-25,2.24,0.00%,0
2014-09-26,2.23,-0.45%,down
2014-09-27,2.23,0.45%,0
2014-09-28,2.23,0.45%,0
2014-09-29,2.24,0.45%,0
2014-09-30,2.24,0.00%,0
2014-10-01,2.24,0.00%,0
2014-10-02,2.23,-0.45%,down
2014-10-03,2.23,0.00%,0
2014-10-04,2.23,0.00%,0
2014-10-05,2.23,0.00%,0
2014-10-06,2.23,0.00%,0
2014-10-07,2.23,0.00%,0
2014-10-08,2.23,0.00%,0
2014-10-09,2.23,0.00%,0
2014-10-10,2.23,0.00%,0
2014-10-11,2.23,0.00%,0
2014-10-12,2.23,0.00%,0
2014-10-13,2.23,0.00%,0
2014-10-14,2.23,0.00%,0
2014-10-15,1.99,-10.76%,down
2014-10-16,1.98,-0.50%,down
2014-10-17,1.98,0.00%,0
2014-10-18,1.98,0.00%,0
2014-10-19,1.98,0.00%,0
2014-10-20,1.98,0.00%,0
2014-10-21,1.98,0.00%,0
2014-10-22,1.98,0.00%,0
2014-10-23,1.99,0.51%,0
2014-10-24,1.98,-0.50%,down
2014-10-25,1.98,0.00%,0
2014-10-26,1.98,0.00%,0
2014-10-27,1.98,0.00%,0
2014-10-28,1.98,0.00%,0
2014-10-29,1.98,0.00%,0
2014-10-30,1.98,0.00%,0
2014-10-31,1.97,-0.51%,down
2014-11-01,1.97,0.51%,0
2014-11-02,1.97,0.51%,0
2014-11-03,1.98,0.51%,0
2014-11-04,1.96,-1.01%,down
2014-11-05,1.97,0.51%,0
2014-11-06,1.98,0.51%,0
2014-11-07,1.98,0.00%,0
2014-11-08,1.98,0.00%,0
2014-11-09,1.98,0.00%,0
2014-11-10,1.98,0.00%,0
2014-11-11,1.98,0.00%,0
2014-11-12,1.98,0.00%,0
2014-11-13,1.98,0.00%,0
2014-11-14,1.98,0.00%,0
2014-11-15,1.98,0.00%,0
2014-11-16,1.98,0.00%,0
2014-11-17,1.98,0.00%,0
2014-11-18,1.98,0.00%,0
2014-11-19,1.98,0.00%,0
2014-11-20,1.98,0.00%,0
2014-11-21,1.98,0.00%,0
2014-11-22,1.98,0.00%,0
2014-11-23,1.98,0.00%,0
2014-11-24,1.98,0.00%,0
2014-11-25,1.99,0.51%,0
2014-11-26,1.98,-0.50%,down
2014-11-27,1.99,0.51%,0
2014-11-28,1.99,0.00%,0
2014-11-29,1.99,0.00%,0
2014-11-30,1.99,0.00%,0
2014-12-01,1.99,0.00%,0
2014-12-02,1.98,-0.50%,down
2014-12-03,1.98,0.00%,0
2014-12-04,1.98,0.00%,0
2014-12-05,1.98,0.00%,0
2014-12-06,1.98,0.51%,0
2014-12-07,1.98,0.51%,0
2014-12-08,1.99,0.51%,0
2014-12-09,2.01,1.01%,
2014-12-10,1.99,-1.00%,down
2014-12-11,1.98,-0.50%,down
2014-12-12,1.98,0.00%,0
2014-12-13,1.98,1.01%,
2014-12-14,1.98,1.01%,
2014-12-15,2.0,1.01%,
2014-12-16,1.99,-0.50%,down
2014-12-17,1.98,-0.50%,down
2014-12-18,1.98,0.00%,0
2014-12-19,1.98,0.00%,0
2014-12-20,1.98,0.51%,0
2014-12-21,1.98,0.51%,0
2014-12-22,1.99,0.51%,0
2014-12-23,1.99,0.00%,0
2014-12-24,1.99,0.00%,0
